soil_moisture,temperature,soil_humidity,Time,air_temp,wind_speed,air_humidity,wind_gust,pressure_kpa,ph,rainfall,nitrogen,phosphorus,potassium,Status,needs_water,status_label,client_id,timestamp,hour,dayofyear,sowing_date,current_date,days_after_sowing,growth_stage
5,27,28,22,32.51,8.78,8.38,35.04,101.57,6.829199275,80.97573281,74.0,56.0,22.0,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000022,0.0,1.0,2024-01-01,2024-05-02,122,harvest
1,10,56,67,32.93,8.74,8.06,37.86,101.58,5.716222912,79.7532896,83.0,45.0,21.0,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000067,0.0,1.0,2024-01-01,2024-05-03,123,harvest
2,40,43,36,33.34,8.7,7.74,40.68,101.58,5.54990242,74.51490791,100.0,48.0,16.0,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000036,0.0,1.0,2024-01-01,2024-05-04,124,harvest
63,35,30,106,33.28,10.6,7.15,39.7,101.58,6.586244581,96.46380213,79.0,51.0,16.0,OFF,1.0,OFF,3.0,1970-01-01 00:00:00.000000106,0.0,1.0,2024-01-01,2024-05-05,125,harvest
17,39,38,18,33.23,12.51,6.56,38.71,101.59,5.893093135,102.8301942,94.0,39.0,18.0,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000018,0.0,1.0,2024-01-01,2024-05-06,126,harvest
33,19,26,103,33.62,11.78,6.36,40.04,101.58,5.918263801,102.4852929,75.0,49.0,15.0,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000103,0.0,1.0,2024-01-01,2024-05-07,127,harvest
21,6,67,74,34.01,11.06,6.17,41.38,101.58,5.588650585,70.43473609,78.0,48.0,22.0,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000074,0.0,1.0,2024-01-01,2024-05-08,128,harvest
84,29,36,41,34.36,11.19,5.97,33.88,101.58,6.576418207,108.8303762,87.0,54.0,20.0,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000041,0.0,1.0,2024-01-01,2024-05-09,129,harvest
35,28,23,73,34.71,11.32,5.77,26.37,101.58,6.178056304,65.88951188,87.0,35.0,25.0,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000073,0.0,1.0,2024-01-01,2024-05-10,130,harvest
81,4,35,21,35.04,11.14,5.66,36.26,101.57,6.641906353,90.988051,63.0,43.0,19.0,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000021,0.0,1.0,2024-01-01,2024-05-11,131,harvest
44,41,22,6,35.37,10.96,5.56,46.15,101.56,6.489040367,64.40866039,84.0,57.0,25.0,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000006,0.0,1.0,2024-01-01,2024-05-12,132,harvest
53,6,68,73,35.04,11.99,5.48,39.97,101.56,5.680361038,63.03843397,64.0,35.0,23.0,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000073,0.0,1.0,2024-01-01,2024-05-13,133,harvest
25,18,66,21,34.71,13.02,5.41,33.8,101.55,6.625404348,87.9298085,60.0,46.0,22.0,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000021,0.0,1.0,2024-01-01,2024-05-14,134,harvest
22,28,38,40,35.13,12.66,5.28,33.56,101.55,6.524478032,107.4931917,98.0,44.0,21.0,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000040,0.0,1.0,2024-01-01,2024-05-15,135,harvest
57,44,44,25,35.55,12.29,5.14,33.33,101.55,5.696205468,60.95197486,75.0,56.0,18.0,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000025,0.0,1.0,2024-01-01,2024-05-16,136,harvest
15,25,67,57,35.55,12.45,5.13,33.11,101.54,6.803931519,109.7515385,86.0,55.0,21.0,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000057,0.0,1.0,2024-01-01,2024-05-17,137,harvest
33,23,25,93,35.55,12.61,5.12,32.88,101.54,6.252797548,91.76337172,98.0,35.0,18.0,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000093,0.0,1.0,2024-01-01,2024-05-18,138,harvest
20,25,54,28,36.0,11.92,4.88,47.21,101.54,6.092725883,94.26249353,76.0,57.0,18.0,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000028,0.0,1.0,2024-01-01,2024-05-19,139,harvest
52,13,62,105,36.46,11.23,4.64,61.54,101.54,6.234330356,71.07562236,99.0,56.0,17.0,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000105,0.0,1.0,2024-01-01,2024-05-20,140,harvest
47,2,56,80,36.39,11.58,4.66,46.56,101.54,5.722579819,76.72860067,60.0,44.0,23.0,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000080,0.0,1.0,2024-01-01,2024-05-21,141,harvest
63,40,63,25,36.33,11.92,4.69,31.58,101.53,6.430616465,69.21803098,74.0,48.0,17.0,OFF,1.0,OFF,3.0,1970-01-01 00:00:00.000000025,0.0,1.0,2024-01-01,2024-05-22,142,harvest
48,11,21,69,36.33,12.36,4.48,32.92,101.52,5.983952675,101.7004306,89.0,60.0,17.0,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000069,0.0,1.0,2024-01-01,2024-05-23,143,harvest
15,34,31,57,36.32,12.81,4.28,34.25,101.51,6.80163854,106.6213157,69.0,51.0,23.0,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000057,0.0,1.0,2024-01-01,2024-05-24,144,harvest
87,37,37,52,36.32,13.26,4.07,35.58,101.5,6.499936446,66.29390357,96.0,46.0,22.0,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000052,0.0,1.0,2024-01-01,2024-05-25,145,harvest
30,27,70,28,36.31,13.7,3.86,36.92,101.49,6.265564338,91.26056654,61.0,60.0,15.0,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000028,0.0,1.0,2024-01-01,2024-05-26,146,harvest
89,31,69,3,36.53,13.06,3.92,31.36,101.48,6.727303282,109.024141,74.0,58.0,18.0,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000003,0.0,1.0,2024-01-01,2024-05-27,147,harvest
28,1,42,71,36.76,12.43,3.97,25.81,101.47,6.325235159,99.57981207,74.0,43.0,23.0,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000071,0.0,1.0,2024-01-01,2024-05-28,148,harvest
87,1,52,32,37.06,11.76,3.88,42.18,101.46,6.807487794,71.3195307,63.0,43.0,17.0,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000032,0.0,1.0,2024-01-01,2024-05-29,149,harvest
41,23,67,5,37.36,11.09,3.8,58.54,101.46,6.671085817,78.34604471,99.0,36.0,20.0,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000005,0.0,1.0,2024-01-01,2024-05-30,150,harvest
58,42,68,21,37.69,10.94,3.72,63.55,101.45,6.648725327,88.45361858,77.0,36.0,23.0,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000021,0.0,1.0,2024-01-01,2024-05-31,151,harvest
73,10,23,21,38.02,10.8,3.65,68.57,101.44,6.439071996,62.50351892,87.0,60.0,23.0,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000021,0.0,1.0,2024-01-01,2024-06-01,152,harvest
84,2,57,62,37.6,11.67,3.51,52.46,101.43,6.474476516,76.41312437,60.0,38.0,17.0,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000062,0.0,1.0,2024-01-01,2024-06-02,153,harvest
90,19,64,55,37.17,12.54,3.38,36.36,101.42,5.871647806,107.3198135,94.0,54.0,17.0,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000055,0.0,1.0,2024-01-01,2024-06-03,154,harvest
90,44,44,30,36.66,12.84,3.75,33.37,101.41,5.730617109,100.7689246,95.0,38.0,22.0,OFF,1.0,OFF,0.0,1970-01-01 00:00:00.000000030,0.0,1.0,2024-01-01,2024-06-04,155,harvest
29,35,34,76,36.15,13.15,4.12,30.38,101.4,5.850439831,107.2681929,84.0,44.0,21.0,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000076,0.0,1.0,2024-01-01,2024-06-05,156,harvest
65,5,35,13,35.44,13.8,4.32,36.62,101.38,5.791649933,101.5952794,77.0,58.0,19.0,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000013,0.0,1.0,2024-01-01,2024-06-06,157,harvest
70,0,37,3,34.72,14.45,4.53,42.86,101.37,6.740000688,80.72515943,66.0,44.0,20.0,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000003,0.0,1.0,2024-01-01,2024-06-07,158,harvest
70,32,51,62,34.78,13.8,4.85,39.08,101.36,6.272417541,83.73280082,63.0,35.0,16.0,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000062,0.0,1.0,2024-01-01,2024-06-08,159,harvest
6,8,59,109,34.85,13.14,5.17,35.29,101.35,5.715208817,89.9622014,79.0,45.0,20.0,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000109,0.0,1.0,2024-01-01,2024-06-09,160,harvest
86,1,50,92,34.93,13.9,4.87,42.14,101.34,5.773454729,88.10234397,72.0,60.0,25.0,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000092,0.0,1.0,2024-01-01,2024-06-10,161,harvest
90,17,22,11,35.01,14.65,4.57,48.98,101.34,5.584171461,64.77791424,67.0,51.0,24.0,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000011,0.0,1.0,2024-01-01,2024-06-11,162,harvest
22,32,67,34,35.45,13.24,4.49,46.71,101.33,5.787268394,73.33636055,86.0,36.0,24.0,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000034,0.0,1.0,2024-01-01,2024-06-12,163,harvest
7,24,35,56,35.89,11.84,4.4,44.44,101.32,5.77597783,83.21030571,76.0,48.0,18.0,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000056,0.0,1.0,2024-01-01,2024-06-13,164,harvest
73,32,48,106,36.3,11.87,3.99,37.6,101.32,6.864793607,103.651438,75.0,53.0,18.0,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000106,0.0,1.0,2024-01-01,2024-06-14,165,harvest
78,23,29,106,36.71,11.9,3.57,30.77,101.31,6.192360003,84.22969177,81.0,45.0,23.0,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000106,0.0,1.0,2024-01-01,2024-06-15,166,harvest
26,26,22,54,36.77,12.14,3.71,28.57,101.3,6.636803223,96.59195302,73.0,45.0,21.0,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000054,0.0,1.0,2024-01-01,2024-06-16,167,harvest
2,28,70,106,36.83,12.38,3.85,26.37,101.3,5.826426917,67.96704792,71.0,35.0,24.0,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000106,0.0,1.0,2024-01-01,2024-06-17,168,harvest
48,5,34,44,36.7,11.98,3.97,33.88,101.28,6.960358276,83.20711308,96.0,54.0,22.0,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000044,0.0,1.0,2024-01-01,2024-06-18,169,harvest
31,45,67,79,36.56,11.59,4.09,41.38,101.27,6.11275104,87.85092352,99.0,39.0,18.0,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000079,0.0,1.0,2024-01-01,2024-06-19,170,harvest
4,7,56,78,36.36,11.83,4.35,35.88,101.26,6.708446922,95.71388473,62.0,48.0,20.0,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000078,0.0,1.0,2024-01-01,2024-06-20,171,harvest
71,22,64,21,36.15,12.07,4.61,30.38,101.25,5.561510732,67.61013737,86.0,37.0,16.0,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000021,0.0,1.0,2024-01-01,2024-06-21,172,harvest
74,6,47,73,36.2,11.44,4.62,29.65,101.24,5.873242491,97.59081274,94.0,50.0,19.0,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000073,0.0,1.0,2024-01-01,2024-06-22,173,harvest
58,20,31,67,36.25,10.8,4.63,28.92,101.23,6.995843776,64.23845455,76.0,39.0,24.0,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000067,0.0,1.0,2024-01-01,2024-06-23,174,harvest
76,3,70,78,36.12,11.14,4.7,31.86,101.22,5.714799723,75.82270467,77.0,52.0,17.0,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000078,0.0,1.0,2024-01-01,2024-06-24,175,harvest
78,36,44,99,36.0,11.48,4.77,34.8,101.21,6.78073637,88.17251033,74.0,39.0,23.0,OFF,1.0,OFF,2.0,1970-01-01 00:00:00.000000099,0.0,1.0,2024-01-01,2024-06-25,176,harvest
5,14,41,88,35.88,11.83,4.84,37.74,101.2,5.513697923,104.2321615,81.0,49.0,20.0,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000088,0.0,1.0,2024-01-01,2024-06-26,177,harvest
8,32,38,110,35.75,12.17,4.91,40.68,101.19,5.798423908,67.10225139,63.0,42.0,21.0,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000110,0.0,1.0,2024-01-01,2024-06-27,178,harvest
31,6,40,94,35.59,12.04,4.59,38.52,101.18,6.352471866,67.72777298,99.0,38.0,21.0,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000094,0.0,1.0,2024-01-01,2024-06-28,179,harvest
30,34,53,78,35.43,11.9,4.27,36.36,101.18,6.822586546,103.2234212,90.0,52.0,25.0,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000078,0.0,1.0,2024-01-01,2024-06-29,180,harvest
58,25,37,27,35.48,11.88,4.22,35.83,101.17,6.655426355,107.2361366,68.0,40.0,19.0,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000027,0.0,1.0,2024-01-01,2024-06-30,181,harvest
28,9,66,19,35.52,11.85,4.17,35.29,101.16,6.121294041,75.03247667,60.0,57.0,24.0,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000019,0.0,1.0,2024-01-01,2024-07-01,182,harvest
19,16,32,22,35.52,12.25,4.06,46.22,101.15,5.790770203,78.16077693,71.0,52.0,18.0,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000022,0.0,1.0,2024-01-01,2024-07-02,183,harvest
26,15,45,84,35.52,12.65,3.96,57.14,101.14,6.47444292,105.0083144,61.0,59.0,17.0,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000084,0.0,1.0,2024-01-01,2024-07-03,184,harvest
51,37,65,10,35.42,12.48,3.88,57.14,101.14,6.455116637,62.49190812,88.0,38.0,15.0,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000010,0.0,1.0,2024-01-01,2024-07-04,185,harvest
4,45,67,110,35.33,12.31,3.8,57.14,101.13,6.606984086,107.9124111,65.0,60.0,22.0,OFF,1.0,OFF,4.0,1970-01-01 00:00:00.000000110,0.0,1.0,2024-01-01,2024-07-05,186,harvest
80,25,63,19,35.24,12.76,3.98,63.86,101.12,6.330554389,74.52082026,78.0,37.0,22.0,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000019,0.0,1.0,2024-01-01,2024-07-06,187,harvest
68,24,45,17,35.15,13.2,4.17,70.59,101.11,6.528631266,62.91359494,78.0,58.0,15.0,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000017,0.0,1.0,2024-01-01,2024-07-07,188,harvest
8,9,41,16,35.34,12.52,4.12,50.88,101.1,5.721667141,69.93293255,92.0,60.0,23.0,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000016,0.0,1.0,2024-01-01,2024-07-08,189,harvest
53,35,21,75,35.52,11.83,4.06,31.17,101.1,6.644205485,108.5054416,79.0,59.0,17.0,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000075,0.0,1.0,2024-01-01,2024-07-09,190,harvest
79,32,66,19,35.53,12.03,3.96,43.49,101.1,6.376651091,78.96159541,91.0,55.0,15.0,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000019,0.0,1.0,2024-01-01,2024-07-10,191,harvest
68,5,63,10,35.55,12.23,3.87,55.81,101.09,6.247040422,79.84925393,76.0,51.0,18.0,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000010,0.0,1.0,2024-01-01,2024-07-11,192,harvest
76,37,59,32,35.4,12.08,3.7,47.26,101.08,6.656730008,93.62039175,87.0,48.0,25.0,OFF,1.0,OFF,1.0,1970-01-01 00:00:00.000000032,0.0,1.0,2024-01-01,2024-07-12,193,harvest
34,18,38,49,35.25,11.93,3.53,38.71,101.08,6.2048017,85.75692395,71.0,60.0,22.0,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000049,0.0,1.0,2024-01-01,2024-07-13,194,harvest
28,0,66,10,35.35,11.2,3.34,41.38,101.06,6.158860284,82.34162918,90.0,57.0,24.0,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000010,0.0,1.0,2024-01-01,2024-07-14,195,harvest
62,36,25,4,35.24,11.96,2.96,36.08,101.06,6.385684214,108.7603001,67.0,35.0,22.0,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000004,0.0,1.0,2024-01-01,2024-07-15,196,harvest
88,27,54,63,35.13,12.72,2.58,30.77,101.05,6.417820493,70.23401597,60.0,54.0,19.0,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000063,0.0,1.0,2024-01-01,2024-07-16,197,harvest
1,23,39,66,35.03,12.44,2.74,30.77,101.05,6.381201909,65.50861389,83.0,58.0,23.0,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000066,0.0,1.0,2024-01-01,2024-07-17,198,harvest
25,0,48,14,34.92,12.16,2.9,30.77,101.05,6.877869005,98.73771338,83.0,57.0,19.0,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000014,0.0,1.0,2024-01-01,2024-07-18,199,harvest
40,2,46,30,34.83,12.4,2.88,35.72,101.04,7.485996067,88.55123143,40.0,72.0,77.0,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000030,0.0,1.0,2024-01-01,2024-07-19,200,harvest
77,22,58,100,34.73,12.63,2.86,40.68,101.04,6.920251378,79.92698081,23.0,72.0,84.0,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000100,0.0,1.0,2024-01-01,2024-07-20,201,harvest
66,22,48,87,34.74,11.54,2.99,37.24,101.04,5.996932037,68.54932919,39.0,58.0,85.0,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000087,0.0,1.0,2024-01-01,2024-07-21,202,harvest
52,21,36,8,34.76,10.44,3.12,33.8,101.04,6.391173589,88.51048983,22.0,72.0,85.0,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000008,0.0,1.0,2024-01-01,2024-07-22,203,harvest
84,34,37,98,34.7,10.75,3.08,30.53,101.04,7.152811172,79.26357665,36.0,67.0,77.0,OFF,1.0,OFF,3.0,1970-01-01 00:00:00.000000098,0.0,1.0,2024-01-01,2024-07-23,204,harvest
26,7,39,21,34.63,11.06,3.05,27.27,101.04,5.988992796,92.68373702,32.0,73.0,81.0,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000021,0.0,1.0,2024-01-01,2024-07-24,205,harvest
38,34,40,34,34.56,11.29,3.1,26.82,101.04,6.231049028,74.6631118,58.0,70.0,84.0,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000034,0.0,1.0,2024-01-01,2024-07-25,206,harvest
48,24,68,19,34.49,11.52,3.16,26.37,101.04,7.550808267,82.61734721,59.0,70.0,84.0,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000019,0.0,1.0,2024-01-01,2024-07-26,207,harvest
12,20,43,108,34.48,9.75,3.52,25.3,101.04,7.010570541,81.84997529,42.0,62.0,75.0,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000108,0.0,1.0,2024-01-01,2024-07-27,208,harvest
51,0,46,2,34.46,7.98,3.87,24.24,101.04,8.753795334,81.98568791,28.0,74.0,81.0,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000002,0.0,1.0,2024-01-01,2024-07-28,209,harvest
83,26,36,86,34.26,9.14,3.7,31.48,101.04,8.718192847,93.55280105,58.0,66.0,79.0,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000086,0.0,1.0,2024-01-01,2024-07-29,210,harvest
64,3,57,84,34.07,10.31,3.52,38.71,101.04,7.976607593,74.58565097,43.0,66.0,79.0,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000084,0.0,1.0,2024-01-01,2024-07-30,211,harvest
35,10,69,15,33.83,10.75,3.5,43.84,101.04,6.515499549,78.96514709,58.0,63.0,81.0,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000015,0.0,1.0,2024-01-01,2024-07-31,212,harvest
81,17,53,17,33.58,11.19,3.48,48.98,101.03,8.490127142,80.7108745,23.0,62.0,85.0,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000017,0.0,1.0,2024-01-01,2024-08-01,213,harvest
47,15,28,107,33.44,10.26,3.6,35.7,101.02,6.576415562,70.18185181,27.0,62.0,77.0,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000107,0.0,1.0,2024-01-01,2024-08-02,214,harvest
18,40,38,32,33.31,9.34,3.72,22.43,101.02,6.481783043,71.58010169,28.0,72.0,84.0,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000032,0.0,1.0,2024-01-01,2024-08-03,215,harvest
54,40,39,44,33.13,9.44,3.88,33.44,101.02,7.966605025,73.50734019,50.0,56.0,76.0,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000044,0.0,1.0,2024-01-01,2024-08-04,216,harvest
60,18,43,42,32.95,9.54,4.05,44.44,101.02,8.140825437,82.52339655,39.0,71.0,84.0,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000042,0.0,1.0,2024-01-01,2024-08-05,217,harvest
20,38,63,21,32.82,9.01,4.17,39.86,101.02,7.228963452,66.96980581,25.0,78.0,76.0,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000021,0.0,1.0,2024-01-01,2024-08-06,218,harvest
39,16,20,82,32.69,8.48,4.29,35.29,101.02,6.492546046,90.46228334,31.0,70.0,77.0,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000082,0.0,1.0,2024-01-01,2024-08-07,219,harvest
19,17,51,5,32.64,8.41,4.14,27.82,101.02,7.528599957,71.31007253,26.0,80.0,83.0,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000005,0.0,1.0,2024-01-01,2024-08-08,220,harvest
61,16,50,84,32.59,8.34,3.98,20.34,101.02,7.701446446,85.74904898,25.0,68.0,77.0,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000084,0.0,1.0,2024-01-01,2024-08-09,221,harvest
40,28,52,9,32.45,8.36,3.94,21.34,101.02,8.519975748,89.31050665,31.0,78.0,76.0,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000009,0.0,1.0,2024-01-01,2024-08-10,222,harvest
37,4,30,69,32.3,8.39,3.9,22.35,101.03,6.620900869,85.52950164,60.0,68.0,83.0,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000069,0.0,1.0,2024-01-01,2024-08-11,223,harvest
61,14,61,83,32.16,8.41,3.86,23.36,101.03,8.104396058,72.94940441,59.0,62.0,83.0,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000083,0.0,1.0,2024-01-01,2024-08-12,224,harvest
70,8,43,44,32.02,8.43,3.82,24.36,101.03,6.204090835,72.32667516,22.0,67.0,78.0,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000044,0.0,1.0,2024-01-01,2024-08-13,225,harvest
40,43,68,20,31.87,8.46,3.78,25.36,101.04,6.051091339,74.87445574,36.0,65.0,80.0,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000020,0.0,1.0,2024-01-01,2024-08-14,226,harvest
84,6,33,57,31.73,8.48,3.74,26.37,101.04,7.690962338,94.70992037,59.0,60.0,84.0,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000057,0.0,1.0,2024-01-01,2024-08-15,227,harvest
60,30,58,79,31.54,8.11,3.86,24.78,101.04,7.829211144,83.74606679,54.0,77.0,85.0,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000079,0.0,1.0,2024-01-01,2024-08-16,228,harvest
5,29,37,92,31.34,7.74,3.99,23.18,101.04,6.761599706,78.92060234,43.0,68.0,81.0,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000092,0.0,1.0,2024-01-01,2024-08-17,229,harvest
8,25,66,66,31.15,7.37,4.12,21.59,101.04,6.654425315,83.75937135,28.0,76.0,82.0,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000066,0.0,1.0,2024-01-01,2024-08-18,230,harvest
58,44,52,23,30.96,7.0,4.24,20.0,101.04,6.129533877,76.57580954,42.0,79.0,85.0,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000023,0.0,1.0,2024-01-01,2024-08-19,231,harvest
1,27,69,69,30.75,6.48,4.5,17.94,101.04,8.829273328,91.76071648,32.0,60.0,83.0,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000069,0.0,1.0,2024-01-01,2024-08-20,232,harvest
65,7,35,108,30.54,5.97,4.75,15.89,101.05,8.621662982,76.32470713,22.0,78.0,76.0,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000108,0.0,1.0,2024-01-01,2024-08-21,233,harvest
50,35,65,109,30.44,6.2,4.79,14.76,101.06,8.204862075,89.73119396,31.0,79.0,75.0,OFF,1.0,OFF,0.0,1970-01-01 00:00:00.000000109,0.0,1.0,2024-01-01,2024-08-22,234,harvest
2,15,65,94,30.35,6.44,4.83,13.64,101.06,6.18042747,93.35034262,28.0,58.0,81.0,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000094,0.0,1.0,2024-01-01,2024-08-23,235,harvest
28,17,57,19,30.13,5.85,5.22,17.63,101.08,7.978996755,81.20176515,57.0,58.0,77.0,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000019,0.0,1.0,2024-01-01,2024-08-24,236,harvest
56,13,43,81,29.91,5.25,5.61,21.62,101.09,7.863113671,81.70769297,49.0,55.0,78.0,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000081,0.0,1.0,2024-01-01,2024-08-25,237,harvest
35,29,55,101,29.58,4.5,6.22,22.24,101.1,6.967843048,83.74879344,46.0,76.0,77.0,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000101,0.0,1.0,2024-01-01,2024-08-26,238,harvest
16,8,57,58,29.24,3.74,6.82,22.86,101.1,6.206582193,77.5429424,54.0,61.0,77.0,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000058,0.0,1.0,2024-01-01,2024-08-27,239,harvest
90,7,62,4,29.03,4.02,7.38,18.36,101.11,8.868741443,77.92798682,38.0,60.0,76.0,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000004,0.0,1.0,2024-01-01,2024-08-28,240,harvest
33,44,29,31,28.83,4.29,7.93,13.87,101.12,8.766128654,82.2545577,59.0,55.0,79.0,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000031,0.0,1.0,2024-01-01,2024-08-29,241,harvest
40,38,58,32,28.68,4.04,8.25,15.7,101.12,8.736337905,70.52056697,36.0,76.0,75.0,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000032,0.0,1.0,2024-01-01,2024-08-30,242,harvest
75,15,56,51,28.54,3.79,8.56,17.52,101.13,8.081095263,72.78624223,57.0,68.0,81.0,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000051,0.0,1.0,2024-01-01,2024-08-31,243,harvest
43,41,51,87,28.34,4.02,9.15,20.08,101.14,6.138243973,85.24819851,35.0,66.0,81.0,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000087,0.0,1.0,2024-01-01,2024-09-01,244,harvest
