soil_moisture,temperature,soil_humidity,Time,air_temp,wind_speed,air_humidity,wind_gust,pressure_kpa,ph,rainfall,nitrogen,phosphorus,potassium,Status,needs_water,status_label,client_id,timestamp,hour,dayofyear
56.0,34.0,48.0,38.0,,,,,,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000038,0.0,1.0
31.120365529219043,39.89380825800906,33.62556168175479,,25.377277688207137,,30.034570223837626,,,7.404632698400193,5.085627945118516,117.0,62.0,42.0,,1.0,,,,23.0,1.0
40.0,0.0,53.0,36.0,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000036,0.0,1.0
90.0,39.0,34.0,60.0,,,,,,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000060,0.0,1.0
14.0,14.0,25.0,99.0,,,,,,,,,,,OFF,1.0,OFF,1.0,1970-01-01 00:00:00.000000099,0.0,1.0
48.0,6.0,23.0,36.0,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000036,0.0,1.0
18.0,41.0,45.0,55.0,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000055,0.0,1.0
29.0,9.0,29.0,93.0,,,,,,,,,,,OFF,1.0,OFF,3.0,1970-01-01 00:00:00.000000093,0.0,1.0
65.0,9.0,41.0,97.0,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000097,0.0,1.0
42.0,10.0,67.0,55.0,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000055,0.0,1.0
9.0,9.0,48.0,41.0,,,,,,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000041,0.0,1.0
14.0,36.0,41.0,23.0,,,,,,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000023,0.0,1.0
3.0,13.0,70.0,108.0,,,,,,,,,,,OFF,1.0,OFF,0.0,1970-01-01 00:00:00.000000108,0.0,1.0
15.431166846599712,31.131518206346538,14.155385797731324,,37.74048164578464,,33.636231943033195,,,6.876471467884651,6.275580800840634,75.0,52.0,40.0,,1.0,,,,16.0,1.0
25.0,12.0,54.0,53.0,,,,,,,,,,,OFF,1.0,OFF,2.0,1970-01-01 00:00:00.000000053,0.0,1.0
74.0,32.0,31.0,36.0,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000036,0.0,1.0
52.0,17.0,22.0,90.0,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000090,0.0,1.0
22.0,13.0,62.0,100.0,,,,,,,,,,,OFF,1.0,OFF,1.0,1970-01-01 00:00:00.000000100,0.0,1.0
79.0,22.0,44.0,59.0,17.6,8.4,96.0,24.74,101.25,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000059,0.0,1.0
51.0,4.0,65.0,59.0,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000059,0.0,1.0
20.0,40.0,46.0,44.0,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000044,0.0,1.0
12.0,0.0,40.0,16.0,16.01,4.97,96.0,19.83,101.11,,,,,,OFF,1.0,OFF,1.0,1970-01-01 00:00:00.000000016,0.0,1.0
59.0,12.0,36.0,64.0,,,,,,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000064,0.0,1.0
46.0,11.0,35.0,40.0,,,,,,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000040,0.0,1.0
60.0,6.0,33.0,54.0,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000054,0.0,1.0
70.0,40.0,67.0,54.0,,,,,,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000054,0.0,1.0
43.0,27.0,68.0,109.0,15.84,0.6,96.0,4.01,101.22,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000109,0.0,1.0
79.0,5.0,28.0,94.0,17.96,7.97,93.24,18.58,101.23,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000094,0.0,1.0
13.0,10.0,27.0,68.0,,,,,,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000068,0.0,1.0
65.0,39.0,20.0,79.0,,,,,,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000079,0.0,1.0
40.0,4.0,38.0,37.0,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000037,0.0,1.0
36.57299819925201,26.97391115577265,53.044943912587726,,25.859154009867993,,40.28202082091272,,,7.355598803529289,27.95865165111227,111.0,41.0,51.0,,1.0,,,,20.0,1.0
61.0,22.0,46.0,42.0,,,,,,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000042,0.0,1.0
70.0,35.0,42.0,66.0,,,,,,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000066,0.0,1.0
59.0,10.0,35.0,59.0,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000059,0.0,1.0
30.0,7.0,27.0,110.0,,,,,,,,,,,OFF,1.0,OFF,1.0,1970-01-01 00:00:00.000000110,0.0,1.0
1.0,44.0,54.0,11.0,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000011,0.0,1.0
13.0,38.0,37.0,68.0,,,,,,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000068,0.0,1.0
19.206313204633332,39.043632171370284,24.476813192149862,,28.26736717844486,,41.20618536630316,,,6.2225217943784585,6.356213647320049,76.0,43.0,43.0,,1.0,,,,4.0,1.0
1.0,15.0,66.0,51.0,,,,,,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000051,0.0,1.0
68.0,28.0,41.0,58.0,24.4,14.46,65.68,61.5,101.09,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000058,0.0,1.0
39.76577178707812,36.92340624559746,45.72643996399084,,27.627512094294218,,49.72581104091319,,,6.595602340808706,11.50816524410885,91.0,46.0,41.0,,1.0,,,,23.0,1.0
45.0,8.0,45.0,35.0,17.47,8.87,96.0,19.83,101.24,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000035,0.0,1.0
64.0,33.0,49.0,29.0,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000029,0.0,1.0
52.99639997056393,19.681979146450384,66.00877530685324,,24.1478764530725,,60.92367703326631,,,6.715946447796011,142.769753287632,110.0,51.0,48.0,,0.0,,,,21.0,1.0
52.0,23.0,44.0,108.0,22.59,17.66,71.22,75.0,100.85,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000108,0.0,1.0
62.0,0.0,26.0,81.0,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000081,0.0,1.0
74.0,10.0,60.0,19.0,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000019,0.0,1.0
61.0,8.0,63.0,73.0,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000073,0.0,1.0
14.0,43.0,45.0,64.0,17.34,12.84,96.0,30.77,101.04,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000064,0.0,1.0
8.0,1.0,21.0,22.0,,,,,,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000022,0.0,1.0
39.0,37.0,66.0,51.0,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000051,0.0,1.0
74.0,30.0,67.0,13.0,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000013,0.0,1.0
87.0,20.0,56.0,27.0,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000027,0.0,1.0
80.0,40.0,70.0,82.0,,,,,,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000082,0.0,1.0
64.0,34.0,29.0,64.0,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000064,0.0,1.0
86.0,1.0,61.0,82.0,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000082,0.0,1.0
49.0,4.0,60.0,85.0,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000085,0.0,1.0
32.0,22.0,39.0,109.0,,,,,,,,,,,OFF,1.0,OFF,2.0,1970-01-01 00:00:00.000000109,0.0,1.0
57.0,42.0,56.0,108.0,16.14,6.11,96.0,11.37,101.07,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000108,0.0,1.0
22.67340497729404,36.57727318153961,35.43542085638142,,34.80704957135823,,33.80268586876245,,,6.8858031595230385,45.810969432331376,114.0,50.0,47.0,,1.0,,,,17.0,1.0
50.0,16.0,30.0,17.0,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000017,0.0,1.0
60.0,11.0,46.0,54.0,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000054,0.0,1.0
89.0,33.0,52.0,85.0,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000085,0.0,1.0
58.0,31.0,62.0,104.0,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000104,0.0,1.0
72.18760983724226,19.48168829567537,86.51768058241409,,21.982292424679244,,63.30804754243412,,,6.874952293582304,209.82619907336593,111.0,51.0,44.0,,0.0,,,,3.0,1.0
37.0,25.0,25.0,63.0,,,,,,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000063,0.0,1.0
60.0,23.0,66.0,11.0,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000011,0.0,1.0
34.0,22.0,63.0,73.0,,,,,,,,,,,OFF,1.0,OFF,0.0,1970-01-01 00:00:00.000000073,0.0,1.0
17.0,30.0,47.0,75.0,,,,,,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000075,0.0,1.0
71.0,5.0,25.0,45.0,19.44,6.27,72.76,40.0,101.27,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000045,0.0,1.0
8.0,15.0,24.0,102.0,,,,,,,,,,,OFF,1.0,OFF,0.0,1970-01-01 00:00:00.000000102,0.0,1.0
18.0,30.0,53.0,12.0,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000012,0.0,1.0
51.0,21.0,35.0,73.0,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000073,0.0,1.0
61.0,33.0,55.0,34.0,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000034,0.0,1.0
1.0,33.0,25.0,35.0,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000035,0.0,1.0
20.0,1.0,21.0,14.0,,,,,,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000014,0.0,1.0
74.0,30.0,41.0,39.0,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000039,0.0,1.0
46.0,22.0,67.0,56.0,,,,,,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000056,0.0,1.0
11.0,7.0,44.0,80.0,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000080,0.0,1.0
30.0,40.0,62.0,80.0,28.96,21.62,56.5,92.31,101.14,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000080,0.0,1.0
7.0,42.0,33.0,55.0,18.03,3.86,70.06,8.51,100.98,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000055,0.0,1.0
27.0,45.0,38.0,78.0,,,,,,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000078,0.0,1.0
74.0,35.0,32.0,75.0,,,,,,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000075,0.0,1.0
79.0,9.0,68.0,78.0,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000078,0.0,1.0
59.0,26.0,54.0,34.0,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000034,0.0,1.0
68.0,45.0,49.0,1.0,17.94,6.66,16.32,35.12,101.29,7.13147457,106.2817706,4.0,18.0,37.0,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000001,0.0,1.0
35.0,41.0,57.0,109.0,19.27,12.6,93.76,28.08,101.02,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000109,0.0,1.0
59.0,20.0,41.0,0.0,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000000,0.0,1.0
59.0,32.0,39.0,27.0,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000027,0.0,1.0
19.0,12.0,50.0,34.0,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000034,0.0,1.0
1.0,20.0,58.0,57.0,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000057,0.0,1.0
40.0,31.0,46.0,49.0,,,,,,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000049,0.0,1.0
59.0,32.0,33.0,44.0,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000044,0.0,1.0
32.0,10.0,43.0,53.0,,,,,,,,,,,OFF,1.0,OFF,4.0,1970-01-01 00:00:00.000000053,0.0,1.0
10.0,9.0,40.0,23.0,,,,,,,,,,,OFF,1.0,OFF,1.0,1970-01-01 00:00:00.000000023,0.0,1.0
32.0,1.0,59.0,51.0,,,,,,,,,,,OFF,1.0,OFF,3.0,1970-01-01 00:00:00.000000051,0.0,1.0
7.0,4.0,26.0,101.0,,,,,,,,,,,OFF,1.0,OFF,4.0,1970-01-01 00:00:00.000000101,0.0,1.0
43.0,18.0,37.0,74.0,,,,,,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000074,0.0,1.0
71.0,24.0,32.0,59.0,,,,,,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000059,0.0,1.0
3.0,40.0,28.0,104.0,28.15,15.9,55.92,61.58,100.94,,,,,,OFF,1.0,OFF,3.0,1970-01-01 00:00:00.000000104,0.0,1.0
16.0,35.0,45.0,93.0,,,,,,,,,,,OFF,1.0,OFF,3.0,1970-01-01 00:00:00.000000093,0.0,1.0
60.0,34.0,64.0,51.0,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000051,0.0,1.0
5.0,35.0,64.0,80.0,,,,,,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000080,0.0,1.0
61.0,9.0,51.0,96.0,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000096,0.0,1.0
88.0,1.0,40.0,18.0,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000018,0.0,1.0
30.0,26.0,50.0,77.0,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000077,0.0,1.0
32.0,37.0,46.0,51.0,24.39,3.95,10.43,9.84,101.22,6.254216611,48.60449438,30.0,79.0,22.0,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000051,0.0,1.0
64.0,29.0,64.0,21.0,28.72,16.92,53.14,85.75,101.19,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000021,0.0,1.0
56.0,20.0,64.0,8.0,,,,,,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000008,0.0,1.0
80.0,45.0,46.0,48.0,,,,,,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000048,0.0,1.0
15.0,26.0,62.0,43.0,,,,,,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000043,0.0,1.0
39.0,16.0,49.0,88.0,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000088,0.0,1.0
41.0,31.0,60.0,70.0,12.44,1.8,96.0,6.02,101.25,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000070,0.0,1.0
75.0,29.0,60.0,69.0,,,,,,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000069,0.0,1.0
77.0,26.0,53.0,64.0,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000064,0.0,1.0
72.0,38.0,42.0,24.0,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000024,0.0,1.0
55.0,15.0,54.0,87.0,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000087,0.0,1.0
17.0,17.0,43.0,33.0,,,,,,,,,,,OFF,1.0,OFF,2.0,1970-01-01 00:00:00.000000033,0.0,1.0
77.0,9.0,61.0,40.0,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000040,0.0,1.0
86.0,12.0,44.0,21.0,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000021,0.0,1.0
14.0,39.0,31.0,110.0,,,,,,,,,,,OFF,1.0,OFF,0.0,1970-01-01 00:00:00.000000110,0.0,1.0
71.0,6.0,33.0,21.0,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000021,0.0,1.0
22.0,45.0,40.0,92.0,19.14,13.71,88.02,58.04,100.98,,,,,,OFF,1.0,OFF,0.0,1970-01-01 00:00:00.000000092,0.0,1.0
70.0,10.0,63.0,68.0,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000068,0.0,1.0
41.0,18.0,65.0,1.0,,,,,,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000001,0.0,1.0
1.0,22.0,50.0,6.0,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000006,0.0,1.0
49.0,18.0,44.0,34.0,,,,,,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000034,0.0,1.0
90.0,30.0,36.0,84.0,,,,,,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000084,0.0,1.0
77.0,45.0,70.0,109.0,28.99,17.0,52.42,86.74,101.2,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000109,0.0,1.0
2.0,21.0,59.0,75.0,,,,,,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000075,0.0,1.0
82.0,35.0,49.0,10.0,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000010,0.0,1.0
49.0,41.0,22.0,83.0,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000083,0.0,1.0
10.0,20.0,47.0,52.0,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000052,0.0,1.0
67.0,27.0,26.0,74.0,,,,,,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000074,0.0,1.0
7.0,23.0,64.0,23.0,19.18,2.76,48.18,7.96,101.06,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000023,0.0,1.0
42.0,41.0,33.0,73.0,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000073,0.0,1.0
34.0,32.0,42.0,7.0,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000007,0.0,1.0
20.53792777153714,34.6753696241461,50.13844095203786,,32.863665373990514,,58.54190868782754,,,6.873684195704358,8.562515021391294,82.0,53.0,50.0,,1.0,,,,11.0,1.0
84.0,31.0,60.0,15.0,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000015,0.0,1.0
89.0,29.0,69.0,96.0,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000096,0.0,1.0
5.0,11.0,36.0,39.0,,,,,,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000039,0.0,1.0
40.0,1.0,27.0,60.0,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000060,0.0,1.0
76.0,29.0,65.0,1.0,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000001,0.0,1.0
5.0,33.0,41.0,15.0,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000015,0.0,1.0
4.0,20.0,69.0,78.0,,,,,,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000078,0.0,1.0
46.0,32.0,38.0,85.0,,,,,,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000085,0.0,1.0
71.99224282588715,31.912149384521793,52.220456770634,,21.801601330206317,,65.52511043367696,,,6.02940764610862,188.89044492498934,111.0,41.0,61.0,,0.0,,,,1.0,1.0
38.0,41.0,54.0,50.0,20.21,7.67,14.18,41.9,101.62,6.941496806,114.778071,59.0,62.0,49.0,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000050,0.0,1.0
72.0,14.0,23.0,61.0,18.3,7.67,96.0,15.29,100.96,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000061,0.0,1.0
64.0,34.0,57.0,25.0,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000025,0.0,1.0
81.0,9.0,24.0,36.0,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000036,0.0,1.0
64.0,43.0,45.0,73.0,,,,,,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000073,0.0,1.0
90.0,35.0,40.0,71.0,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000071,0.0,1.0
38.0,21.0,22.0,21.0,,,,,,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000021,0.0,1.0
8.580932178667176,43.76449786382565,11.952742218778905,,32.82217828522311,,25.693366802936726,,,7.054348924235121,8.507077917284981,86.0,62.0,58.0,,1.0,,,,7.0,1.0
8.0,16.0,64.0,58.0,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000058,0.0,1.0
27.0,10.0,58.0,19.0,,,,,,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000019,0.0,1.0
65.0,18.0,34.0,10.0,29.43,14.23,42.79,46.15,101.04,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000010,0.0,1.0
71.0,4.0,70.0,24.0,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000024,0.0,1.0
55.0,26.0,52.0,29.0,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000029,0.0,1.0
11.0,31.0,59.0,3.0,,,,,,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000003,0.0,1.0
3.0,22.0,53.0,52.0,,,,,,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000052,0.0,1.0
33.0,19.0,26.0,103.0,33.62,11.78,6.36,40.04,101.58,5.918263801,102.4852929,75.0,49.0,15.0,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000103,0.0,1.0
26.0,33.0,70.0,6.0,,,,,,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000006,0.0,1.0
38.0,1.0,65.0,33.0,17.62,10.96,85.1,63.16,101.12,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000033,0.0,1.0
33.0,26.0,30.0,38.0,,,,,,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000038,0.0,1.0
82.76208959604048,19.536170943765743,89.60304458536014,,25.210458363010783,,74.75544020267226,,,6.613583071968938,248.48937176354224,100.0,61.0,47.0,,0.0,,,,2.0,1.0
2.0,13.0,34.0,43.0,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000043,0.0,1.0
17.0,45.0,25.0,24.0,18.06,6.97,95.87,21.74,101.19,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000024,0.0,1.0
18.0,30.0,52.0,76.0,,,,,,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000076,0.0,1.0
44.0,32.0,46.0,6.0,17.59,8.8,95.55,28.36,101.12,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000006,0.0,1.0
46.0,19.0,61.0,2.0,,,,,,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000002,0.0,1.0
20.0,12.0,25.0,26.0,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000026,0.0,1.0
78.0,24.0,30.0,68.0,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000068,0.0,1.0
68.0,15.0,50.0,108.0,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000108,0.0,1.0
41.0,16.0,45.0,84.0,36.52,9.11,23.06,24.74,101.33,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000084,0.0,1.0
41.0,23.0,65.0,107.0,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000107,0.0,1.0
85.0,26.0,66.0,92.0,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000092,0.0,1.0
21.0,25.0,24.0,2.0,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000002,0.0,1.0
46.0,31.0,32.0,107.0,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000107,0.0,1.0
63.72387230012193,21.585755058237034,71.92066084857707,,24.055927302083333,,59.69770841308783,,,6.767260128519896,97.04753751339643,108.0,45.0,50.0,,0.0,,,,0.0,1.0
9.0,38.0,40.0,46.0,,,,,,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000046,0.0,1.0
53.0,29.0,36.0,33.0,28.23,17.48,50.19,85.15,100.91,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000033,0.0,1.0
78.0,44.0,31.0,25.0,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000025,0.0,1.0
52.0,26.0,64.0,65.0,,,,,,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000065,0.0,1.0
62.0,42.0,26.0,6.0,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000006,0.0,1.0
23.0,19.0,60.0,45.0,,,,,,,,,,,OFF,1.0,OFF,3.0,1970-01-01 00:00:00.000000045,0.0,1.0
44.0,4.0,69.0,17.0,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000017,0.0,1.0
36.0,3.0,53.0,48.0,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000048,0.0,1.0
75.0,6.0,58.0,58.0,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000058,0.0,1.0
8.505356732380454,39.588027440849395,15.892063364397124,,38.684100808437854,,44.06747537705342,,,6.626825994926414,3.851061229899204,64.0,45.0,64.0,,1.0,,,,8.0,1.0
30.0,3.0,29.0,18.0,,,,,,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000018,0.0,1.0
10.0,10.0,63.0,50.0,,,,,,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000050,0.0,1.0
34.0,17.0,69.0,54.0,,,,,,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000054,0.0,1.0
31.766499889248927,28.068159363174026,42.592175892368346,,34.74880198270861,,50.59486046444847,,,6.595849259591489,30.516121072517475,118.0,60.0,49.0,,1.0,,,,18.0,1.0
64.0,8.0,60.0,12.0,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000012,0.0,1.0
38.0,11.0,38.0,70.0,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000070,0.0,1.0
